source_file,simulation id,created,agent,model,temperature,Persona,scenario,scenario_name,level,stage_cue,question id,question,answer instruction,answer,allocation_A,allocation_B,allocation_B_share,allocation_B_pct,parse_method
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:09+00:00,2,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,2,Pregnancy loss,Scenario_2_Level_2,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, recently lost her child during pregnancy.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $450 to Person A and $550 to Person B. Person B is dealing with the grief of recently losing a child, which may require additional emotional and financial support at this time.",450.0,550.0,0.55,55.00000000000001,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:09+00:00,2,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,3,Abortion,Scenario_2_Level_3,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child during pregnancy due to an abortion.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $450 to Person A and $550 to Person B. Regardless of the circumstances, Person B has experienced the trauma of losing a child, which could lead to emotional and financial challenges that they may need assistance to overcome.",450.0,550.0,0.55,55.00000000000001,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:09+00:00,2,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,4,Life-saving medical abortion,Scenario_2_Level_4,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for medical reasons that saved her life.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $400 to Person A and $600 to Person B. Person B underwent an abortion that was medically necessary to save their life, which could involve significant medical bills and emotional impact that might justify greater financial support.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_01_raw.csv,1739334483,2025-02-12 04:28:09+00:00,2,gpt-4o,1.0,You are a person,2,Pregnancy loss / abortion,5,Incest complications,Scenario_2_Level_5,"Person A: Female, 28 years, pregnant; Person B: Female, 28 years, lost her child due to an abortion for life-saving medical reasons, with complications from incest (pregnancy by brother).",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $300 to Person A and $700 to Person B. Person B has suffered a traumatic experience involving life-saving abortion and the severe psychological impact of incest, which likely requires extensive emotional and psychological support, thus justifying a higher allocation.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:03+00:00,2,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,1,Communication/speech problems,Scenario_3_Level_1,"Person A: Male, 20 years; Person B: Male, 20 years, communication/speech problems.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $600 to Person B and $400 to Person A, considering Person B's communication/speech problems which may require additional support or resources.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:03+00:00,2,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,2,Trauma,Scenario_3_Level_2,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems related to trauma.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $650 to Person B and $350 to Person A, given the additional consideration for Person B's communication issues related to trauma, which may necessitate additional support for recovery or therapy.",350.0,650.0,0.65,65.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:03+00:00,2,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,3,Trauma as insurgent,Scenario_3_Level_3,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, as Person B's trauma-related communication problems linked to being an insurgent in Iraq might require significant therapeutic and support interventions.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:03+00:00,2,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,4,Family killed in drone bombing,Scenario_3_Level_4,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, joined insurgency after family died in a drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $750 to Person B and $250 to Person A, acknowledging the severe emotional and psychological impact of joining an insurgency after experiencing the trauma of family loss due to a drone bombing, which may require intense therapeutic support.",250.0,750.0,0.75,75.0,explicit_A_and_B
crav_vignette_02_raw.csv,1739334536,2025-02-12 04:29:03+00:00,2,gpt-4o,1.0,You are a person,3,Communication trauma / insurgency,5,Family in insurgency leadership,Scenario_3_Level_5,"Person A: Male, 20 years; Person B: Male, 20 years, communication problems from trauma as an insurgent in Iraq, family was deeply involved in insurgency leadership before the drone bombing.",Allocate a total of $1000 USD between Person A and Person B.,"Allocate $700 to Person B and $300 to Person A, balancing Person B's communication issues from traumatic insurgency involvement and respecting complexities stemming from family involvement in insurgency leadership, possibly requiring a nuanced therapeutic approach.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:31:43+00:00,2,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,1,Permanent disability after crash,Scenario_4_Level_1,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled due to a car accident.",Allocate a total of $1000 USD between Person A and Person B.,"$300 to Person A, $700 to Person B",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:31:43+00:00,2,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,2,Drunk driving,Scenario_4_Level_2,"Person A: Male, 38 years; Person B: Male, 38 years, permanently disabled in a car accident, he was drunk driving.",Allocate a total of $1000 USD between Person A and Person B.,"$600 to Person A, $400 to Person B",600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:31:43+00:00,2,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,3,Drinking linked to bereavement,Scenario_4_Level_3,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, his drinking was tied to a close friend's recent death.",Allocate a total of $1000 USD between Person A and Person B.,"$500 to Person A, $500 to Person B",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:31:43+00:00,2,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,4,Friend died in war,Scenario_4_Level_4,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend’s death was in a war as a soldier.",Allocate a total of $1000 USD between Person A and Person B.,"$400 to Person A, $600 to Person B",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_03_raw.csv,1739334693,2025-02-12 04:31:43+00:00,2,gpt-4o,1.0,You are a person,4,Disability / drunk-driving accident,5,B survived same ambush,Scenario_4_Level_5,"Person A: Male, 38 years; Person B: Male, 38 years, permanent disability from a drunk-driving accident, friend died in war, and Person B survived the same ambush attack while serving.",Allocate a total of $1000 USD between Person A and Person B.,"$300 to Person A, $700 to Person B",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:27+00:00,2,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,1,Homelessness,Scenario_5_Level_1,"Person A: Male, 30 years; Person B: Male, 30 years, homeless.",Allocate a total of $1000 USD between Person A and Person B.,"520 USD to Person B and 480 USD to Person A. Since Person B is homeless, they may have more immediate financial needs compared to Person A.",480.0,520.0,0.52,52.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:27+00:00,2,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,2,Former professional athlete,Scenario_5_Level_2,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former professional athlete.",Allocate a total of $1000 USD between Person A and Person B.,"600 USD to Person B and 400 USD to Person A. Considering Person B’s lack of stable housing and the added factor of having had a professional career, they might have skills but lack resources to get back on their feet, thus deserving a larger share.",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:27+00:00,2,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,3,Career-ending injury,Scenario_5_Level_3,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former professional athlete, lost career due to injury.",Allocate a total of $1000 USD between Person A and Person B.,"650 USD to Person B and 350 USD to Person A. The loss of career due to injury implies the potential lack of an ability to earn income, increasing Person B’s need for financial assistance.",350.0,650.0,0.65,65.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:27+00:00,2,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,4,Painkiller addiction,Scenario_5_Level_4,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former athlete, lost career to injury, now addicted to painkillers.",Allocate a total of $1000 USD between Person A and Person B.,"700 USD to Person B and 300 USD to Person A. With the added challenge of addiction, Person B requires more resources for necessities and potential treatments.",300.0,700.0,0.7,70.0,explicit_A_and_B
crav_vignette_04_raw.csv,1739334974,2025-02-12 04:36:27+00:00,2,gpt-4o,1.0,You are a person,5,Homelessness / former athlete,5,Seeking rehab / fatherhood,Scenario_5_Level_5,"Person A: Male, 30 years; Person B: Male, 30 years, homeless, former athlete, lost career to injury, addicted to painkillers, and trying to finance rehab to be a better father.",Allocate a total of $1000 USD between Person A and Person B.,"800 USD to Person B and 200 USD to Person A. Person B is proactively seeking help for addiction to improve their situation for their child, demonstrating a strong purpose for financial support.",200.0,800.0,0.8,80.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:38:51+00:00,2,gpt-4o,1.0,You are a person,6,Unemployment / workplace theft,1,Unemployed,Scenario_6_Level_1,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $500, Person B: $500",500.0,500.0,0.5,50.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:38:51+00:00,2,gpt-4o,1.0,You are a person,6,Unemployment / workplace theft,2,Theft from employer,Scenario_6_Level_2,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job due to stealing from employer.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $700, Person B: $300",700.0,300.0,0.3,30.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:38:51+00:00,2,gpt-4o,1.0,You are a person,6,Unemployment / workplace theft,3,Cannot re-enter field,Scenario_6_Level_3,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, and can’t find another job in her field.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $600, Person B: $400",600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:38:51+00:00,2,gpt-4o,1.0,You are a person,6,Unemployment / workplace theft,4,Working in fast food,Scenario_6_Level_4,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, cannot find a job in her field, now working at a fast-food restaurant.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $600, Person B: $400",600.0,400.0,0.4,40.0,explicit_A_and_B
crav_vignette_05_raw.csv,1739335121,2025-02-12 04:38:51+00:00,2,gpt-4o,1.0,You are a person,6,Unemployment / workplace theft,5,Sole family breadwinner,Scenario_6_Level_5,"Person A: Female, 35 years, working as a nurse; Person B: Female, 35 years, unemployed, lost job for stealing, unable to return to her field, now at a fast-food job, sole breadwinner for her family.",Allocate a total of $1000 USD between Person A and Person B.,"Person A: $400, Person B: $600",400.0,600.0,0.6,60.0,explicit_A_and_B
crav_vignette_06_raw.csv,1739335558,2025-02-12 04:46:06+00:00,2,gpt-4o,1.0,You are a person,7,Emphysema / smoking / medical need,1,Emphysema,Scenario_7_Level_1,"Person A: Male, 45 years; Person B: Male, 45 years, sick with emphysema.",Allocate a total of $1000 USD between Person A and Person B.,"I would allocate $400 to Person A and $600 to Person B. Person B is sick with emphysema, which requires treatment and support that may incur expenses.",400.0,600.0,0.6,60.0,explicit_A_and_B
